 SRK is someone you start loving after knowing: Kriti,0
 Fifth of Japanese workforce at risk of death from overwork,1
 Nazi magazine put Einstein&#39;s pic with label “Not Yet Hanged�,0
" Britney Spears, Ellen DeGeneres make mischief at mall",1
 Jacqueline to host opening ceremony of MAMI Film Fest,0
 Brazilian priest held for sexually abusing 5-yr-old,0
 S&amp;P warns China of ratings downgrade over debts,0
 Pakistani singer Shafqat Amanat Ali condemns Uri attack,1
 Dhoni features with Sushant in promo for biopic,1
 Razer acquires George Lucas-founded audio company THX,0
 Submit report on drains joining Ganga by Nov 7: NGT to panel,1
 Ulfa warns Hindu group against boycotting of Chinese goods,1
 Seeking votes in name of religion not allowed: SC,1
 Mumbai-based laundry startup DoorMint shuts down,1
 No compromise with country&#39;s honour: Rajnath,1
 Varun Dhawan takes lift on bike to avoid traffic,1
 Ajay Devgn launches &#39;She Can Fly&#39; campaign with Nysa,1
 Virgin Atlantic turns waste gases into jet fuel,1
 Hair auction at Balaji Temple fetches ₹17.82 cr,1
 Akshay gives ₹5L-₹10L to families of Uri martyrs,1
 Automation threatens 69% jobs in India: World Bank,1
 Video explains how to plan an eco-friendly wedding,1
 Baby Jesus statue restoration sparks amusement,1
 Hema Malini&#39;s look in &#39;Gautamiputra Satakarni&#39; out,0
 Samsung slashes profit forecasts by 33%,1
 Jupiter orbiter in &#39;safe mode&#39; after software issue ,0
 FIFA Prez suggests making World Cup a 48-team event,1
" Apple is boring now, says $37 billion fund manager",1
" US allows Sikhs to serve in army with beard, turban",1
" Milind finishes full marathon in 4 hrs, 32 min",1
 Samsung apologises to Indian customers who pre-booked Note 7,1
 Haryana increases retirement age of doctors to 65 yrs,0
 Tree trunk has been floating upright for 100 years,1
 5 Indian-Americans in Forbes US&#39; 400 richest list,1
" 50 companies raised ₹20,000 crore in IPOs in 2016",1
 Dhoni&#39;s intent was similar to 2011 WC final: Gavaskar,0
 &#39;Pak artistes should leave India as situation is sensitive&#39;,1
 Govt allows MGNREGA cash payments in Arunachal,1
" Gerrard, Keane face 30 8-yr-old kids in football match",1
 Sensex ends Samvat 2072 with gains of 8.53%,0
 Goldman Sachs to cut 30% Asia banking jobs: Report,1
 Tourist attractions closed; festivals cancelled in Thailand,0
 Parrikar gives credit to RSS teachings for surgical strikes,0
 Mizoram&#39;s Pachuau declared India&#39;s oldest working journalist,1
 Burundi first nation to quit war crimes court,0
 Iran’s president slams US presidential candidates,0
 Paralympian wins point with diving around-the-net shot,1
 India cannot stop using fossil fuels: Power Minister,1
 Amazon India&#39;s Cloudtail stops selling mobiles,1
 SC directs K&#39;taka to release 2k cusecs Cauvery water to TN,0
 FC Goa coach Zico threatens to quit ISL,0
 Three killed as vehicle plunges into Alaknanda river,1
 Former India captains to be felicitated at 500th Test,1
" Babu Khan, wanted in 22 cases, arrested by UP police",1
 Weed delivery startup Eaze raises $13 million,0
 Netflix Co-founder owns Facebook shares worth over $10 mn,1
 Making all out efforts to eliminate terrorism: Pak Army,1
 Twitter&#39;s 1st homepage didn&#39;t feature the iconic bird,1
 There is a horseshoe-shaped hotel in China,0
 Censor Board cuts 16 F-words from &#39;Raaz Reboot&#39;,1
 Egypt court confirms ex-Prez Mursi&#39;s 20-year sentence,0
 India to get Rafale jets before 36 months: Parrikar,1
 Boy grows hair for 2 yrs to donate to cancer patients,1
 Lata Mangeshkar&#39;s Guinness entry was challenged by Rafi,1
 New Chinese atomic clock most accurate in the world,1
 Pak Senator blames Sharif govt for Pathankot attack,1
 J&amp;K Minister&#39;s security beefed up after LeT threats,1
 Indian alleges harassment by employer in Saudi,1
 HC dismisses another PIL on Jaya&#39;s health status,0
 Won&#39;t allow anti-India activities: Nepal PM,1
 IAS officer gets tax notice after wife shops for ₹10L,1
 New York eatery employs grandmothers instead of chefs,1
 Eminem has world record for most words in a hit single,0
 SEBI increases FPI limit in govt securities by ₹4k cr,1
 Colombian Prez Juan Santos wins Nobel Peace Prize 2016,1
" Victoria Beckham to make women, kids wear for Target",0
 &#39;Data traffic to surge five-fold by year-end&#39;,1
" Only 57 borrowers owe ₹85,000 crore to banks: RBI",0
 Hobbit-inspired home listed on Airbnb,1
 Battery directly charged by solar energy made,1
 China to build water park in disputed South China Sea,1
 Microsoft&#39;s &#39;virtual PC&#39; tool makes Edge more secure,1
 Deepika becomes Asia&#39;s most followed woman on Twitter,1
 Video: Jack Ma&#39;s original sales pitch in 1999,1
 Einstein was offered the Presidency of Israel in 1952,1
 Badals treating ex-servicemen as political pawns: Cong,0
 Museum dedicated to Charlie Chaplin opens in Switzerland,1
 Sunny promotes positive body image in new photoshoot,0
 Nepal PM starts 4-day state visit to India,1
 Oxford University Press launches Hindi online dictionary,0
" &#39;Ok Google, bad job of copy editing&#39;, tweets Paytm Founder",1
" Salesforce won&#39;t buy Twitter, says company not a right fit",1
 Bolivia&#39;s glaciers shrunk by 43% since mid-1980s: Study,0
 EVMs in 5 states to have candidates’ pics to avoid confusion,0
 Maha Governor gives nod to amend Cooperative Societies Act,0
 Kiwi blade runner breaks Oscar Pistorius&#39; record ,1
 Programmer releases OS update for 1977 Apple computer,1
 France to shut down &#34;The Jungle&#34; migrant camp,1
" Razer launches venture fund to support gaming, VR",1
 Maria Sharapova makes Tennis return in charity event,1
 EX-PL player to open football academy in India: Reports,0
" Take my other kidney also, tweets user",1
 Spain resort offers &#39;Yoga on Horseback&#39; classes,1
 Thumbs Up sculpture occupies London&#39;s fourth plinth,1
 Samsung profit dips 30% to hit 2-year low,0
 Rahul seeks to &#39;pressurise&#39; PM Modi to waive farm loans,1
 Japan&#39;s &#39;cat island&#39; has 6 times more cats than humans,1
 HR analytics startup inFeedo raises ₹1 cr,1
 India to diplomatically isolate Pakistan: Reports,1
" I hate it when men wax, it&#39;s gross: Priyanka",1
" Accept ₹500, ₹1,000 notes only after careful scrutiny: RBI",0
 Chicken lived for 18 months without a head,1
 Markets closed today for Eid al-Adha,1
" 60 killed, 100 injured in Pakistan police academy attack",0
 31-year-old cat from UK could be world&#39;s oldest,1
 Groom carries injured bride down the aisle on wedding,1
 &#39;No sense in an int&#39;l retirement game for Afridi&#39;,1
 Shia weds Mia in wedding officiated by Elvis impersonator,1
 Activists burn Nawaz Sharif&#39;s effigy on Dussehra,1
 Mumbai ranked 39th on Global Power City Index,0
 Kangana escapes road accident with minor injuries,1
 India slams UN SC for not sanctioning Masood Azhar,1
 Adobe offers $50k to analyse Sony&#39;s PS business,1
 Ink thrown at Arvind Kejriwal in Rajasthan; 2 held,1
 Why Twitter chose the 140-character limit,1
 NSE firms&#39; social responsibility spending rises 28%,0
 France involved in gypsies&#39; persecution by Nazis: Prez,0
" I have 53,950 unread emails in my inbox: BookMyShow CEO",0
 PMO bans mobile phones in Cabinet meetings,0
" New rail app will let users order cab, food on train",0
 Petition filed in Pak court to ban Indian movies,1
" Wedding card features Paytm, Sodexo options",1
" Sachin became highest run scorer in ODIs on Oct 16, 2000",1
 Restrictions imposed in Srinagar over separatists&#39; march,1
 4 Syrian towns receive aid after six months,1
 App gives drivers free coffee for not looking at phone,1
 What would a parallel universe be like?,0
" Google launches $350,000 contest to hack Nexus devices",1
 &#39;Happy to accept wishes for Ranbir on social media&#39;,1
 Bayer buys Monsanto in biggest all-cash deal ever,1
 Where Is the worst traffic in the world?,1
 Microsoft to shut down Skype&#39;s UK office,1
 Andhra CM holds prayers at Tirupati for Jaya&#39;s recovery,1
 India&#39;s forex reserves rise $1.17 bn to $370.77 bn,1
 Chilli challenge burns 2.5 cm hole in man&#39;s food pipe,1
 Naxals call for bandh in 5 states against Odisha encounter,1
 Air India plane carrying 128 people suffers tyre burst,0
 Britney Spears suffers wardrobe malfunction during concert,0
" Myntra&#39;s Mukesh Bansal joins Swiggy, Rivigo board",1
 No religion allows illegal structures: Bombay HC,1
 Resolve Cauvery issue outside court: Uma Bharti,1
" Sangh, Hindu Samaj determined to build Ram temple: RSS",0
 SC bars BCCI from releasing funds to state boards,1
 &#39;Politicians don&#39;t care about sport as it doesn&#39;t get votes&#39;,1
 Use CEPA to boost exports to Japan: Sitharaman,1
 Difficult to adapt books into films: Vishal Bhardwaj,0
 Sanction obtained to sue Swamy over ‘inflammatory’ article,1
 Liverpool continue unbeaten run with win over Crystal Palace,0
 Anushka in minor role in Sanjay Dutt biopic: Report,1
 Ford invented world&#39;s first moving assembly line,1
 India&#39;s LNG demand to double in the next 4 yrs: Report,1
 Sean Abbott reveals details about Phillip Hughes tragedy,1
 India has 4th highest number of millionaires in Asia-Pacific,1
 Malala Yousafzai has an asteroid named after her,1
 Image captures crowd taking selfie with Clinton,1
 Aptech shares hit 52-week high on robust Q2 results,0
 Cat wanders in TV studio during live news broadcast,0
 Pakistan should be ready for our reply: Congress,1
 LeEco unveils self-driving car with foldable steering wheel ,0
 Indonesia allowed to nab pirates in Philippine waters,1
 Govt bans visitors from taking photos of Parliament,1
 Trump Hotel provides Clinton photo at guest&#39;s request,1
 Astronomers observe star &#39;rebirth&#39; for 1st time,1
 Mercedes&#39; Rosberg wins Japanese Grand Prix,1
 Amazon&#39;s share price soars over $800 for first time,1
 &#39;Tere Mere Dil&#39; song from &#39;Rock On 2&#39; released,1
 Surgical strikes could be repeated if needed: Army,1
 Akhilesh supporters protest his removal as SP chief,1
" Reliance, Dassault tie up for Rafale deal execution",1
 Pakistani boat seized by BSF in Gujarat,1
 3% adults own 133 million guns in US: Survey,1
 J&amp;K: Pak continues ceasefire violations in Rajouri,0
 Trump sends notice to NYT over ‘defamatory’ story,1
 Chinese researchers develop algorithms for smart energy grid,0
 Human history mostly the history of stupidity: Hawking,0
 Trump calls for disarming Clinton&#39;s guards,1
 Half of US smartphone users download zero apps a month,1
 Twitter wishes R Ashwin on his 30th b&#39;day,1
 Maharajas&#39; Express receives &#39;Seven Star Hospitality&#39; award,0
 My celebrity crush is Bradley Cooper: Deepika ,1
 Twitter relaxes 140-character limit,1
 US to fine air passengers carrying Samsung Note 7,1
 New trailer of &#39;Fantastic Beasts...&#39; released,1
 Startup provides service to rid office paperwork,1
 Aawaz-e-Punjab won’t be a political party: Sidhu,1
 Hyundai recalls 41k SUVs in US over software glitch,1
 NFL player fined for twerking celebration,1
 Paid $7 income tax when I was 13 years: Buffett ,1
 Mahindra shortlisted for building next-gen vehicle in US,1
 Trump questions Clinton&#39;s stamina at first Prez debate,1
 55 killed in attacks on Shi&#39;ites in Iraq,1
 New Zealand win an ODI against India in India after 13 yrs,0
 Nissan converts electric van into mobile office,0
 Lifting weights could boost intelligence: Study,0
 AAP has now become &#39;Khaas Aadmi Party&#39;: BJP,1
 Team creates simulations of virus invading host cells,1
 A soft coup is round the corner in Pakistan: Swamy,0
" SC slaps ₹25k fine on Delhi govt over dengue, chikungunya",1
 Goa plans to ban drinking at few public places ,1
 Hero MotoCorp to phase out Maestro scooter,1
 Tannishtha slams TV show for mocking her skin tone,1
" Iran, Russia start building second nuclear plant",1
 24-yr-old&#39;s FB page connects blood donors to patients,1
 Goods exchange platform Let&#39;s Barter raises funding,1
 Politicians talk of everything except rape: Tharoor,1
 Delhi govt panel says Chikungunya not cause of death,1
 Religion and society cannot be separated: BJP states,1
 Chinese couple have lived in cave for 54 years,1
 Apple will no longer make external monitors,0
 11-yr-old Indian chess prodigy beats Grandmaster in 18 moves,1
 Startup makes iPhone 7 case to reintroduce audio jack,1
" US urges India, Pak to avoid escalation of tensions",1
 Odisha CM shown black flags by opposition activists,0
  Video: Glenn Maxwell takes catch right on the ropes,1
 IOC asks WADA to come up with new drug-testing body,1
 Railways no more a priority for Centre: Nitish,1
" Video shows bystanders, police rescue man from burning car",0
 Roopa Ganguly nominated to Rajya Sabha,1
 OPPO overtakes Apple by sales value in India,1
 Sharp makes phone display with actual curved corners,1
" India, US to be best friends if I am elected Prez: Trump",1
 SRK to release &#39;Raees&#39; trailer on his birthday: Report,1
 Rahul Gandhi should retire from politics: Guha,1
 Nvidia&#39;s self-driving AI learns by watching humans,1
" Banners in Surat show Kejriwal with Laden, Saeed",1
 Burundi to withdraw from International Criminal Court ,1
 Indo-Bangla ties reached new heights: Indian envoy,1
 M.S. Dhoni biopic declared tax-free in Maharashtra ,1
 Iraqi lobby seeks compensation for US invasion,1
 Philippine President says &#34;F**k you&#34; to the EU,1
 Actor Om Puri insults the martyrdom of soldiers,1
 Paralysed man senses &#39;feeling&#39; through robotic fingers,1
 Social media being monitored for hate content,1
" Rishi, Randhir hit journalists during Ganesh visarjan",1
 Missiles fired on US warship in Yemen for third time,1
 Nepal lawmakers suspend anti-corruption chief,1
 Tribe from Indian island has not discovered fire,1
 AAP Min asks J&amp;K CM to clarify her stand on Burhan Wani,1
 China&#39;s toll roads accumulate $667 billion debt,1
 Aus repeals restrictions on docs speaking on refugee abuse,0
 No air strikes in Aleppo since past 7 days: Russia,0
 Pak biggest threat to world peace: Indian UN envoy,1
 I am not sick...have more than nine lives: Malawi Prez,1
" Pakistan violates ceasefire in J&amp;K, fires mortar shells",1
" Air India loans decline by a third to ₹14,000 crore",1
 WB to confer &#39;Banga Bibhushan&#39; to Lata Mangeshkar,1
 India sponsors terror in Pakistan: Sartaj Aziz,1
 McLaren denies $1.3 bn Apple acquisition report,1
 Army justifies bar on married women applying to JAG,1
 India inks pact for exploring minerals in Indian Ocean,1
 Gamer leads boycott after spending $2 mn in a game,1
" Google Pixel smartphone starts from ₹57,000 in India",1
 &#39;Section 144 in force for 27 yrs in parts of Kota&#39;,1
 Players to train with women&#39;s team after sexist remark,1
 US not implementing Syria ceasefire plan: Russia,1
 Europe loses contact with its Mars lander during descent,0
 Plan to work with RGV soon: Suniel Shetty,0
 Japanese robot &#39;sweats&#39; to cool down during exercise,1
 IIT Kharagpur starts offering course on happiness,1
 Lenovo to launch modular Moto Z in India on Oct 4,1
 See you at the cinemas on October 28: Johar,1
 Was offered a Pakistani film but won&#39;t do it: Rishi Kapoor ,0
 &#39;Malkangiri killings fake encounter of Naxals&#39;,1
 J&amp;K: Terrorists lob grenade at PDP MLA&#39;s house,1
 Don’t take coercive action against Mishra: HC to MP police,0
" World&#39;s most expensive potato chips cost ₹3,800 for 5 pieces",0
" Flipkart, Amazon, Snapdeal to begin festive sale from Oct",1
 Centre approves Gurgaon&#39;s new name &#39;Gurugram&#39;,1
 India&#39;s 1st lunar mission Chandrayaan-1 was launched in 2008,0
 Indian Navy on high alert in Mumbai ,1
 &#39;India should have attacked Pak after 2001 attack&#39;,1
" Let’s fight against poverty, see who wins: PM to Pakistan",1
 Sachin Tendulkar buys customised BMW 7 Series,1
 E-postal ballot allowed for armed forces personnel,0
 Govt clears deal to buy 36 Rafale jets for ₹58k cr,1
 Taliban considered Trump &#39;non-serious&#39; in prez debate,1
 IIT-M software to track vehicular pollution,1
 Turkey Prez behind failed coup: Alleged mastermind,1
 Games on Philippine Prez Duterte&#39;s &#39;war on drugs&#39; launched,1
 India to declare Pak a state sponsor of terror,1
" Jayalalithaa a fearless lioness, rivals are langurs: Katju",1
 600 corpses found in Mexican mass grave,1
 France pledges €10 million for tourism sector,1
 ESA releases last images taken by Rosetta space probe,1
 Girls dance to Indian classical cover of &#39;Friends&#39; song,0
 Govt clears ₹5.1k cr to link east India with gas grid,1
" Indian cafe charges for time spent, not food",1
" Is your son impotent, Lalu’s son Tej Pratap asks Sushil Modi",0
 Expelled AAP leaders launch &#39;Swaraj India&#39; party,1
 Uttar Pradesh to participate in BRICS Trade Fair,1
 Shortest man in the world was 1.79-foot tall,1
 India&#39;s Jhulan Goswami becomes top-ranked female ODI bowler,0
 Teaser of Priyanka&#39;s Marathi production &#39;Ventilator&#39; out,1
 &#39;Triple Talaq&#39; is against women: Baba Ramdev,1
 Project to observe forests&#39; reaction to global warming,0
 Oculus Quill lets users create 3D illustrations in VR,0
 We’re building a driver: Google on self-driving cars,1
 65 lakh debit cards affected in India&#39;s largest data attack,0
 &#39;Religion cannot dictate upon the rights of an individual&#39; ,1
 Culture Minister calls New Zealand PM as &#39;PM McCullum&#39;,0
 Udaipur-bound Chennai tiger only understands Tamil,1
 Om Puri visits martyred BSF jawan&#39;s family to apologise,1
 Masood Azhar suspected mastermind of Uri attack,1
 NGT asks AAP govt to find solution to curb pollution,0
 Prabhas 1st South Indian actor to feature at Madame Tussauds,1
" Samsung launches Galaxy TabPro S Gold Edition at $1,000",1
 We don&#39;t want war with India: Nawaz Sharif,1
 Nissan completes $2.2 billion takeover of Mitsubishi,1
 Syria blocking human rights observers: UNHR chief,1
 LeEco raises $1.08 bn to build electric sports car,1
 Scotland bakery serves insect cakes in Halloween menu,1
 Mario was named after Nintendo&#39;s warehouse landlord,1
" Instead of Lucknow, PM should’ve visited Kashmir: Cong",1
 We never count bullets while retaliating: Rajnath,1
 Pakistan calls off key trade exhibition in India,1
 &#39;Bacterial &#34;smart soil&#34; could keep buildings stable&#39;,0
 Sehwag commends Indian Army after surgical strikes,1
 Punjab Civil Services officer looted on highway,0
 Amazon has done in 3yrs what rivals couldn&#39;t in 10: Agarwal,1
" Vogue&#39;s first TV show to feature Deepika, Kareena",1
 Chiranjeevi&#39;s look from &#39;Khaidi No 150&#39; revealed,0
 World&#39;s oldest fish-hooks found in Japan,1
 Senator asks for human rights inquiry against Duterte,0
 Boy with Down Syndrome gets job offers after FB post,1
 Man spends 11 hours trying to make tea with WiFi kettle,1
 S Africa Prez asks court to block anti-graft report,1
 India successfully test fires air missile &#39;Barak-8&#39;,1
 Girl bullied for weight makes plus-size clothing line,1
" France bans plastic cups, plates and cutlery",1
 Review: Quantico Season 2 premiere,1
 Real Madrid record their longest La Liga winning run,1
 Colombian Prez is the 26th Head of State to win a Nobel,1
 Mirza-Strycova reach Toray Pan Pacific Open finals,1
 Apple launches its thinnest MacBook Pro at ₹1.29 lakh,0
 Saqlain Mushtaq to help England with spin for India tour,1
 Video game software sales may hit ₹6.5 lakh cr by 2020,0
 Microsoft backs startup that lets landline send texts,0
 98% Indians not trained to carry out CPR: Survey,1
 Salman being paid ₹6-8 cr per Bigg Boss 10 episode: Report,0
 &#39;Jack Reacher: Never Go Back&#39; hits the theatres,0
 Quakes on Mars could help support life: Study,1
 Radioactive leak in Norway due to technical error,0
 Kiran Mazumdar-Shaw invests in health tech startup,1
 India&#39;s unemployment rate touches 5-year high,1
 Sweden imposes restrictions on camera drone flights,1
 Hostel in Sweden has wooden charcoal-burner huts,1
 Iraq starts offensive to retake Mosul from ISIS,1
 Ukraine has highest average air pollution deaths,1
 Long-term space flight gives back problems to astronauts ,0
" Tamim Iqbal 1st Bangladeshi to reach 5,000 ODI runs",1
 Defence Min to brief Parliamentary panel on surgical strikes,1
 Gorilla drinks 5 ltr blackcurrant juice after escaping zoo,1
 Ishant warned for wearing India kit in Ranji match,0
 Oman court shuts down newspaper critical of judiciary,1
 ‘Pak can host int’l cricket only if security improves’,1
 Aussies were verbally over the top in 2014: ABD,0
" Turkey claims strikes on ISIS, Kurdish targets in Syria",0
 HDFC Bank named India’s most valuable brand,1
 Death toll of Hurricane Matthew over 478,1
 Man once bought forests the size of Delhi for preservation,0
" People asked Modi for ₹15L, so he changed address: Digvijaya",1
" To fight poverty, we need to work together: Pak to India",1
 Apollo astronauts signed autographs to pay for insurance,1
 MicroRNA leading to major depression discovered,1
 Govt to extend bidding of 67 oilfields till Nov 30,1
 India&#39;s preconditions for talks unacceptable: Pak PM,1
 Congo guard protecting endangered gorillas murdered,1
 Ashwin ranked second in ICC Test bowlers rankings,1
 Selena Gomez first to get 100 mn followers on Instagram,1
" After Panama Papers, &#39;Bahamas Leaks&#39; records released",1
 Had rejected asylum offers: Syria Prez wife,0
 I dress better than previous Defence ministers: Parrikar,1
 Lake in South America houses floating man-made islands,1
 JNU to get 200 solar power operated street lights,0
 Facebook starts testing ads in Groups,1
 Cabinet clears ONGC to buy 11% stake in Vankorneft,1
" Jimmy Kimmel mocks Trump&#39;s &#39;Ab ki baar, Trump sarkar&#39; video",1
 Heineken buys United Breweries&#39; shares worth ₹152 cr,1
 Google Pixel accidentally sent to man a week before launch,1
 US: Mall investors to lose billions as e-commerce grows,0
 Will use BMW money to attend tournaments: Dipa&#39;s coach,1
 Turkish govt to seek referendum on presidency,1
 Gambhir is the player I hate the most: Afridi,1
" Muslim, Hindu men donate kidneys to each other’s wives",1
 GST may have multiple rates initially: Adhia,1
 Durga idol worth ₹4 cr to be placed at Agartala pandal,1
 Foodtech startup Box8 secures ₹50 cr Series B funding,0
 India to sign $8.8bn Rafale jets deal on Sept 23,1
 Nobel panel member uses bagel to explain &#39;topology&#39;,1
 High schooler had predicted Chicago&#39;s 2016 World Series,0
 Iranian becomes tallest Paralympian ever at 8ft 1in,1
 Video shows 32 GB iPhone 7 is 8 times slower than 256 GB,0
 Delhi police prohibits flying of aerial objects,1
 Video explains the origins of Halloween,1
" 1st million Test runs took 109 yrs, next million took 26 yrs",0
 Poem about people who don&#39;t share their problems,1
 Snapdeal launches real estate sale on its platform,1
 Will block AT&amp;T-Time Warner deal if elected: Trump,0
 China facing possible debt crisis: bank watchdog,1
 John Lennon&#39;s letter to Queen Elizabeth valued at ₹48 L,0
 Int’l NGOs sought US help after action by India: Wikileaks,0
 Man plans to wear all the trash he creates in a month,1
 Trailer of Hugh Jackman&#39;s &#39;Logan&#39; released,0
 SC orders Subrata Roy to be sent back to jail,1
 ‘Got exemptions because I have attention disorder’,1
 Pakistan selects targets in India: Report,1
 Balaji announces retirement from First-class cricket,1
 WikiLeaks claims Ecuador cut off Assange&#39;s internet access,0
 Wrestler Sakshi Malik enters world top-5,1
 Over 1 million people still using Samsung Galaxy Note 7,0
 SC allows destruction of 550 tons of expired Maggi,1
 Freight logistics firm FR8 raises ₹6.5 cr from Omnivore,0
 Time to enter PoK and destroy terror camps: Ramdev,1
 Syrian rebels raise doubts over US-Russia peace deal,1
 New York&#39;s Carnegie Deli to close after 80 years,1
 UP CM Akhilesh backs Rahul&#39;s &#39;khoon ki dalali&#39; comment,1
 Startups can take long-term risk with Indian money: Nilekani,1
 Sports education startup KOOH Sports raises ₹13 crore,1
 Speaker system made from Porsche 911 parts,1
" You weep, I laugh all the way to the bank: Johar",1
" Ex-HC staff plants bomb, raises alarm to get permanent job",0
 Public money used for ₹3.65cr gold donation to temple,1
 Video explains what is dark matter,1
 Producers Guild not to work with Pak artists in future,0
 Disney created Donald Duck film for anti-Nazi propaganda,1
 Govt should be prepared for next step: Salman Khurshid,1
 Two secret Maya tombs unearthed in Guatemala,1
 2008 Perth Test was most enjoyable to watch: Gavaskar,1
" Miley Cyrus, Katy Perry urge students to vote for Clinton",1
 Jio short on acquiring users by half of its target,1
 Non-HP vehicles to pay green tax for entering Shimla,1
 Best photos from 2016 Rio Paralympics,1
 SC stays bail granted to road rage accused Rocky Yadav,0
 Canada issues etiquette guide for UK royals&#39; visit,1
 Writers&#39; social network Kalaage raises funding,1
 Used car startup Vroom raises $50 million,1
 Apple fires staff for stealing customers&#39; private pics,1
" China on European shopping tour, warns German minister",0
 Deleted abusive &#39;kutte&#39; followers on Twitter: Asha Bhosle,1
 Zayn Malik&#39;s autobiography to be released in Nov,1
 Man challenges ban on smiling in passport pics,1
 Cairn India shareholders approve Vedanta merger,1
 England manager quits after just 1 game in charge,1
 Trailer of Tamil film &#39;Kaashmora&#39; released,1
 Indian languages support on mobiles mandatory from Jul &#39;17,0
 MP boy develops app to identify developmental disorders,1
 Bonds worth ₹1.67L cr issued under UDAY so far: Goyal,1
 Reliance Communications CEO Vinod Sawhny resigns,1
 Bob Dylan removes mention of Nobel prize from his website,0
 Sikkim to promote Khangchendzonga as tourist destination,1
" East &amp; West Germany reunited after 45 years on Oct 3, 1990",1
 New Google feature indicates best time to buy plane tickets,0
